problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
PUZ029+AC0-1.C2i1+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-7+AC0-6+AC0-5+AC0-4+AC0-3+AC0-2+AC0-1+AC0-0,0,0,1290,175,320,1790,0,0,55,101,34,63,365,0,0,9,25,5,2,12,0,0,5,2,31,63,347,0,0,9,23
PUZ029+AC0-1.C2i1+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-4+AC0-5+AC0-2+AC0-1+AC0-0+AC0-3+AC0-6+AC0-7,0,0,1335,218,228,1394,0,0,60,99,75,57,330,0,0,9,16,10,12,79,0,0,6,8,36,57,330,0,0,7,16
PUZ029+AC0-1.C2i1+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-6+AC0-7+AC0-0+AC0-4+AC0-5+AC0-3+AC0-2,0,0,1342,216,266,1541,0,0,73,122,65,76,401,0,0,11,29,11,4,27,0,0,7,4,19,47,242,0,0,8,13
PUZ029+AC0-1.C2i1+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-5+AC0-0+AC0-3+AC0-6+AC0-7+AC0-2+AC0-1+AC0-4,0,0,1340,167,239,1404,0,0,52,85,63,46,246,0,0,7,14,6,9,50,0,0,5,6,22,46,246,0,0,7,14
PUZ029+AC0-1.C2i1+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-6+AC0-1+AC0-5+AC0-4+AC0-2+AC0-7+AC0-3+AC0-0,0,0,1278,160,343,1972,0,0,50,98,44,134,731,0,0,7,22,5,3,25,0,0,5,3,28,70,410,0,0,7,22
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Star;0;1;1192;109;104;537;0;0;28;32;57;46;226;0;0;14;16;10;13;76;0;0;4;5;26;46;226;0;0;14;16
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;1;1146;119;135;667;0;0;24;28;51;58;280;0;0;12;13;12;10;47;0;0;3;4;27;54;280;0;0;4;7
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Star-FixedRoot-2;0;1;1142;123;143;757;0;0;24;34;71;54;280;0;0;12;18;13;19;107;0;0;3;3;25;54;280;0;0;3;7
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Star-FixedRoot-3;0;1;1146;114;116;619;0;0;26;25;54;47;253;0;0;13;10;16;13;66;0;0;4;5;16;24;122;0;0;4;5
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Token;0;1;1159;116;112;580;0;0;26;31;64;42;199;0;0;7;9;15;21;123;0;0;6;7;19;42;199;0;0;7;9
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Async;0;1;1161;117;121;618;0;0;29;41;59;45;226;0;0;9;14;16;20;102;0;0;6;7;22;45;226;0;0;7;14
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Token-FixedOrder-3-2-1-0;0;1;1149;116;101;525;0;0;29;30;52;48;249;0;0;9;11;9;7;37;0;0;6;4;29;48;249;0;0;9;11
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Token-FixedOrder-2-1-0-3;0;1;1146;119;129;643;0;0;26;30;51;57;303;0;0;8;11;9;7;37;0;0;6;4;32;57;303;0;0;8;11
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Token-FixedOrder-1-0-3-2;0;1;1158;111;101;525;0;0;29;30;52;48;249;0;0;9;11;8;7;37;0;0;6;4;29;48;249;0;0;9;11
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Token-FixedOrder-0-3-2-1;0;1;1166;120;101;525;0;0;28;30;56;48;249;0;0;9;11;8;7;37;0;0;6;4;31;48;249;0;0;9;11
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Token-FixedOrder-1-2-3-0;0;1;1148;117;112;580;0;0;25;31;63;42;199;0;0;7;9;15;21;123;0;0;6;7;21;42;199;0;0;6;9
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Token-FixedOrder-2-3-0-1;0;1;1150;117;112;580;0;0;24;31;63;42;199;0;0;7;9;15;21;123;0;0;5;7;20;42;199;0;0;6;9
PUZ029-1.C2i1_all_ld3--1;_kmet4;4;DICF-PB-Token-FixedOrder-3-0-1-2;0;1;1159;116;112;580;0;0;27;31;63;42;199;0;0;7;9;15;21;123;0;0;6;7;20;42;199;0;0;7;9
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Star;0;1;1217;142;168;954;0;0;40;50;45;50;289;0;0;19;27;11;2;9;0;0;2;2;36;50;289;0;0;19;27
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Star-FixedRoot-1;0;1;1214;157;195;1173;0;0;38;55;46;82;523;0;0;18;27;10;2;9;0;0;2;2;12;26;148;0;0;3;6
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Star-FixedRoot-2;0;1;1214;140;165;940;0;0;38;50;44;57;331;0;0;18;25;12;2;9;0;0;2;2;18;35;205;0;0;4;6
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Star-FixedRoot-3;0;1;1198;198;289;1723;0;0;44;72;94;75;494;0;0;21;41;14;27;160;0;0;4;5;23;39;229;0;0;4;8
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Star-FixedRoot-4;0;1;1215;128;156;868;0;0;34;37;45;62;330;0;0;16;15;9;2;9;0;0;2;2;13;25;139;0;0;3;5
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Star-FixedRoot-5;0;1;1204;157;197;1137;0;0;42;54;46;71;413;0;0;20;27;13;2;9;0;0;2;2;20;35;200;0;0;5;8
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Token;0;1;1212;134;117;696;0;0;41;47;56;37;253;0;0;9;12;9;10;65;0;0;4;4;15;19;97;0;0;6;7
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Async;0;1;2218;275;256;1649;0;0;144;150;67;69;404;0;0;34;37;18;11;121;0;0;15;17;45;43;299;0;0;34;37
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Token-FixedOrder-5-4-3-2-1-0;0;1;1201;136;150;913;0;0;33;44;50;77;469;0;0;6;10;7;7;46;0;0;5;6;14;19;113;0;0;6;8
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Token-FixedOrder-4-5-2-1-0-3;0;1;1220;167;174;1043;0;0;46;59;55;60;347;0;0;9;17;8;8;45;0;0;6;5;22;26;154;0;0;9;12
PUZ029-1.C2i1_all_ld3--1;_kmet6;6;DICF-PB-Token-FixedOrder-1-0-4-5-3-2;0;1;1204;128;143;868;0;0;32;36;48;72;442;0;0;7;8;9;4;26;0;0;4;3;14;19;111;0;0;5;7
