problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-NewAsync,0,5,1180,105,18,69,0,0,28,25,62,9,36,0,0,16,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star,0,1,1152,64,19,70,0,0,27,11,48,9,36,0,0,12,5,0,0,0,0,0,2,0,3,5,17,0,0,12,4
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,1,1149,67,18,66,0,0,25,9,49,9,36,0,0,11,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,1,1150,65,19,70,0,0,27,11,48,9,36,0,0,12,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,1,1175,69,19,70,0,0,27,11,49,9,36,0,0,12,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-4,0,1,1179,65,19,70,0,0,27,11,48,9,36,0,0,12,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-5,0,1,1189,67,18,66,0,0,21,9,54,9,36,0,0,9,5,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-6,0,5,1149,69,22,78,0,0,25,17,54,9,36,0,0,11,15,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Token,0,1,1180,72,26,94,0,0,28,19,53,9,36,0,0,5,10,1,1,4,0,0,3,1,3,5,16,0,0,4,2
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,7,DICF+AC0-PB+AC0-Async,0,5,1179,72,22,79,0,0,16,21,53,9,36,0,0,4,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,Mono,1,SOLAR+AC0-Inc,0,55,604160,599840,18235021,133271552,0,0,0,0,599840,18235021,133271552,0,0,0,0,599840,18235021,133271552,0,0,0,0,599840,18235021,133271552,0,0,0,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,Mono,1,SOLAR+AC0-Inc,0,28,298,275,298,2104,0,0,0,0,275,298,2104,0,0,0,0,275,298,2104,0,0,0,0,275,298,2104,0,0,0,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,Mono,1,Solar+AC0-Carc,0,28,283,273,298,2104,0,0,0,0,273,298,2104,0,0,0,0,273,298,2104,0,0,0,0,273,298,2104,0,0,0,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,Mono,1,Solar,0,28,283,272,298,2104,0,0,0,0,272,298,2104,0,0,0,0,272,298,2104,0,0,0,0,272,298,2104,0,0,0,0
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star,0,72,2096,1347,9035,56647,0,0,16,707,865,5421,29871,0,0,9,440,482,3614,26776,0,0,7,267,482,3614,26776,0,0,9,440
PUZ008+AC0-3.C1i2+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,72,2093,1358,9035,56647,0,0,14,707,871,5421,29871,0,0,8,368,487,3614,26776,0,0,6,339,487,3614,26776,0,0,6,368
