problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-2+AC0-3+AC0-0,0,9,1489,201,132,538,0,0,17,87,82,42,167,0,0,5,27,23,24,113,0,0,4,18,23,42,167,0,0,5,27
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-1+AC0-0+AC0-3,0,9,1441,194,132,538,0,0,17,86,74,42,168,0,0,5,27,31,24,113,0,0,4,18,43,42,168,0,0,4,20
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-1+AC0-3+AC0-0,0,9,1455,177,132,538,0,0,17,87,72,42,167,0,0,5,30,24,24,113,0,0,4,18,24,42,167,0,0,5,30
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-3+AC0-0+AC0-1,0,9,1442,192,132,538,0,0,17,87,84,42,168,0,0,5,30,31,24,112,0,0,4,18,34,42,168,0,0,4,18
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-0+AC0-1+AC0-2,0,9,1442,198,132,538,0,0,15,87,80,42,168,0,0,5,27,28,24,113,0,0,3,18,47,42,168,0,0,5,27
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-2+AC0-1+AC0-0,0,9,1551,179,132,538,0,0,16,86,68,42,167,0,0,5,27,33,24,113,0,0,3,18,33,42,167,0,0,3,20
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Async,0,9,2091,127,77,272,0,0,11,9,29,15,54,0,0,2,3,0,0,0,0,0,1,0,15,9,37,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Async,0,9,2074,137,77,272,0,0,11,9,33,15,54,0,0,2,3,0,0,0,0,0,1,0,15,9,37,0,0,2,3
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star,0,9,2204,126,89,333,0,0,28,27,63,21,98,0,0,12,15,0,0,0,0,0,2,0,63,21,98,0,0,12,15
flat30+AC0-1+AF8-TPnaiveshortdist+AF8-per10+AF8-seuil1+AF8-all+AF8-ld5+AC0-2,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,9,1888,125,89,333,0,0,30,30,62,27,108,0,0,13,18,0,0,0,0,0,2,0,11,9,37,0,0,3,3
