problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-2+AC0-3+AC0-0,0,0,600365,51,33,143,0,0,8,16,34,26,112,0,0,2,12,0,0,0,0,0,2,0,13,26,112,0,0,2,12
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-3+AC0-0+AC0-1,0,0,600362,51,33,143,0,0,7,16,34,26,112,0,0,2,12,0,0,0,0,0,1,0,13,26,112,0,0,2,12
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-0+AC0-1+AC0-2,0,0,600378,55,33,143,0,0,10,16,37,26,112,0,0,3,12,0,0,0,0,0,2,0,14,26,112,0,0,3,12
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Async,0,27,600746,102185,463656,3271866,0,0,182,1014,81751,406547,2952110,0,0,54,307,5,6,33,0,0,6,22,5,6,33,0,0,6,27
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star,0,0,600435,145,277,1138,0,0,46,81,50,152,623,0,0,20,25,0,0,0,0,0,2,0,15,18,75,0,0,20,24
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,0,600441,432859,1381,36949,0,0,42,70,432792,1301,36600,0,0,19,40,0,0,0,0,0,2,0,0,0,0,0,0,3,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,0,600561,147,277,1121,0,0,46,81,52,152,606,0,0,20,25,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,0,600438,144,277,1138,0,0,46,81,51,152,623,0,0,20,25,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-4,0,0,600443,137,272,1100,0,0,38,73,50,152,606,0,0,16,25,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-5,0,0,600439,91,116,523,0,0,36,39,41,96,432,0,0,15,19,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-6,0,0,600458,81,125,504,0,0,34,38,34,105,417,0,0,14,15,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-7,0,0,600630,954,4137,19309,0,0,44,131,826,3916,18401,0,0,21,66,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token,0,0,600462,79,70,315,0,0,28,30,31,50,223,0,0,4,13,2,1,4,0,0,2,1,6,4,20,0,0,4,4
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Async,0,18,600827,2573,7291,37425,0,0,154,796,1390,3562,18653,0,0,54,286,4,6,33,0,0,6,16,4,6,33,0,0,6,27
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-7+AC0-6+AC0-5+AC0-4+AC0-3+AC0-2+AC0-1+AC0-0,0,0,600521,149,247,1277,0,0,21,54,38,86,477,0,0,3,15,3,2,9,0,0,2,2,3,3,14,0,0,2,3
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-4+AC0-5+AC0-2+AC0-1+AC0-0+AC0-3+AC0-6+AC0-7,0,0,600453,95,71,335,0,0,28,36,37,34,162,0,0,5,9,5,3,15,0,0,3,3,5,3,15,0,0,3,3
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-6+AC0-7+AC0-0+AC0-4+AC0-5+AC0-3+AC0-2,0,0,600438,95,74,351,0,0,33,39,34,34,162,0,0,5,9,5,4,21,0,0,3,3,8,4,21,0,0,5,4
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-5+AC0-0+AC0-3+AC0-6+AC0-7+AC0-2+AC0-1+AC0-4,0,0,600440,84,86,376,0,0,21,39,32,62,269,0,0,3,17,2,1,4,0,0,2,1,2,1,4,0,0,2,1
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-6+AC0-1+AC0-5+AC0-4+AC0-2+AC0-7+AC0-3+AC0-0,0,0,600547,72,61,284,0,0,22,29,34,34,161,0,0,3,8,2,2,9,0,0,2,2,2,2,9,0,0,2,2
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,Mono,1,SOLAR+AC0-Inc,0,2,75,54,9,28,0,0,0,0,54,9,28,0,0,0,0,54,9,28,0,0,0,0,54,9,28,0,0,0,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,Mono,1,Solar+AC0-Carc,0,2,70,55,9,28,0,0,0,0,55,9,28,0,0,0,0,55,9,28,0,0,0,0,55,9,28,0,0,0,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,Mono,1,Solar,0,2,66,55,9,28,0,0,0,0,55,9,28,0,0,0,0,55,9,28,0,0,0,0,55,9,28,0,0,0,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star,0,0,600362,208,435,1950,0,0,4,44,154,425,1914,0,0,2,35,54,10,36,0,0,2,9,54,10,36,0,0,2,9
