problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,Mono,1,Solar+AC0-Carc,0,2,452,50,2,14,0,0,0,0,50,2,14,0,0,0,0,50,2,14,0,0,0,0,50,2,14,0,0,0,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,Mono,1,SOLAR+AC0-Inc,0,2,444,50,2,14,0,0,0,0,50,2,14,0,0,0,0,50,2,14,0,0,0,0,50,2,14,0,0,0,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Async,0,2,1539,42,2,14,0,0,3,2,42,2,14,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star,0,2,1536,49,4,25,0,0,6,4,42,2,14,0,0,4,2,7,2,11,0,0,2,2,7,2,11,0,0,4,2
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star+AC0-Async,0,2,1523,49,4,25,0,0,6,4,42,2,14,0,0,4,2,7,2,11,0,0,2,2,7,2,11,0,0,4,2
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,2,1517,41,2,14,0,0,6,2,41,2,14,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Async,0,2,1157,36,2,14,0,0,5,2,36,2,14,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star,0,2,1645,39,4,25,0,0,14,5,37,2,14,0,0,7,3,0,0,0,0,0,2,0,2,2,11,0,0,7,3
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-Async,0,2,1158,38,4,25,0,0,14,5,36,2,14,0,0,7,3,0,0,0,0,0,2,0,2,2,11,0,0,7,3
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,2,1159,43,4,25,0,0,14,5,36,2,14,0,0,7,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,2,1158,44,4,25,0,0,14,5,37,2,14,0,0,7,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,2,1155,37,2,14,0,0,12,2,37,2,14,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,2,1155,37,2,14,0,0,12,2,37,2,14,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,2,1159,39,4,25,0,0,14,5,37,2,14,0,0,7,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,2,1160,38,4,25,0,0,14,5,36,2,14,0,0,7,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ018+AC0-1.C2i1+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token,0,2,1158,48,8,47,0,0,12,10,36,2,14,0,0,4,4,2,2,11,0,0,2,2,2,2,11,0,0,3,2
