problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
PUZ019-1.C2i1_all_ld-1--1;Mono;1;Solar-Inc;0;1;1681;220;1;18;0;0;0;0;220;1;18;0;0;0;0;220;1;18;0;0;0;0;220;1;18;0;0;0;0
PUZ019-1.C2i1_all_ld-1--1;Mono;1;Solar-TrueNc;0;1;575;69;1;18;0;0;0;0;69;1;18;0;0;0;0;69;1;18;0;0;0;0;69;1;18;0;0;0;0
PUZ019-1.C2i1_all_ld-1--1;Mono;1;Solar-Carc;0;1;96;85;1;18;0;0;0;0;85;1;18;0;0;0;0;85;1;18;0;0;0;0;85;1;18;0;0;0;0
PUZ019-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Async;0;1;2181;78;1;18;0;0;3;1;78;1;18;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ019-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Star;0;1;1127;82;2;36;0;0;6;2;61;1;18;0;0;4;1;21;1;18;0;0;2;1;21;1;18;0;0;4;1
PUZ019-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;1;1447;83;1;18;0;0;6;1;83;1;18;0;0;4;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Async;0;1;1300;44;1;18;0;0;9;1;44;1;18;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star;0;1;1293;55;2;36;0;0;24;2;45;1;18;0;0;10;1;0;0;0;0;0;2;0;10;1;18;0;0;10;1
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-1;0;1;1266;63;2;36;0;0;24;2;53;1;18;0;0;10;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-2;0;1;1277;49;2;36;0;0;24;2;46;1;18;0;0;10;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-3;0;1;1264;51;2;36;0;0;24;2;45;1;18;0;0;10;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-4;0;1;1543;63;2;36;0;0;24;2;56;1;18;0;0;10;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-5;0;1;1626;70;2;36;0;0;24;2;61;1;18;0;0;10;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-6;0;1;1268;59;2;36;0;0;24;2;49;1;18;0;0;10;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-7;0;1;1280;63;1;18;0;0;24;1;63;1;18;0;0;10;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-7-6-5-4-3-2-1-0;0;1;1284;81;8;144;0;0;18;9;44;1;18;0;0;4;2;3;1;18;0;0;2;1;9;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-1-2-3-4-5-6-7-0;0;1;1305;86;8;144;0;0;24;9;44;1;18;0;0;4;2;3;1;18;0;0;2;1;10;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-2-3-4-5-6-7-0-1;0;1;1360;117;8;144;0;0;23;9;61;1;18;0;0;4;2;5;1;18;0;0;2;1;17;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-3-4-5-6-7-0-1-2;0;1;1321;85;8;144;0;0;22;9;45;1;18;0;0;4;2;3;1;18;0;0;2;1;10;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-2-4-5-6-7-3-1-0;0;1;1360;84;8;144;0;0;22;9;46;1;18;0;0;4;2;3;1;18;0;0;2;1;11;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-6-4-5-2-3-1-0-7;0;1;1313;98;8;144;0;0;25;9;52;1;18;0;0;4;2;3;1;18;0;0;3;1;12;1;18;0;0;3;1
PUZ019-1.C2i1_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-4-5-6-7-0-1-2-3;0;1;1285;108;8;144;0;0;21;9;56;1;18;0;0;4;2;4;1;18;0;0;2;1;18;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Async;0;1;1191;46;1;18;0;0;5;1;46;1;18;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Star;0;1;1181;76;2;36;0;0;12;2;60;1;18;0;0;6;1;0;0;0;0;0;2;0;16;1;18;0;0;6;1
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;1;1166;73;2;36;0;0;12;2;59;1;18;0;0;6;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Star-FixedRoot-2;0;1;1197;62;1;18;0;0;12;1;62;1;18;0;0;6;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Star-FixedRoot-3;0;1;1173;69;2;36;0;0;12;2;60;1;18;0;0;6;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Token-FixedOrder-3-2-1-0;0;1;1187;106;4;72;0;0;11;5;74;1;18;0;0;4;2;7;1;18;0;0;2;1;13;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Token-FixedOrder-1-2-3-0;0;1;1188;100;4;72;0;0;11;5;60;1;18;0;0;4;2;9;1;18;0;0;2;1;18;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Token-FixedOrder-2-3-0-1;0;1;1190;80;4;72;0;0;10;5;49;1;18;0;0;4;2;10;1;18;0;0;2;1;10;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Token-FixedOrder-3-0-1-2;0;1;1176;73;4;72;0;0;13;5;49;1;18;0;0;4;2;6;1;18;0;0;3;1;11;1;18;0;0;3;1
PUZ019-1.C2i1_all_ld-1--1;_kmet4;4;DICF-PB-Token-FixedOrder-2-3-1-0;0;1;1183;82;4;72;0;0;10;5;54;1;18;0;0;4;2;7;1;18;0;0;2;1;9;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Token;0;1;1233;84;6;108;0;0;19;7;50;1;18;0;0;4;2;4;1;18;0;0;3;1;11;1;18;0;0;3;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Token-FixedOrder-1-2-3-4-5-0;0;1;1253;77;6;108;0;0;18;7;47;1;18;0;0;4;2;3;1;18;0;0;2;1;8;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Token-FixedOrder-2-3-4-5-0-1;0;1;1206;70;6;108;0;0;17;7;42;1;18;0;0;4;2;4;1;18;0;0;2;1;8;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Token-FixedOrder-3-4-5-0-1-2;0;1;1244;75;6;108;0;0;16;7;45;1;18;0;0;4;2;4;1;18;0;0;2;1;9;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Token-FixedOrder-2-3-1-0-5-4;0;1;1209;88;6;108;0;0;18;7;53;1;18;0;0;4;2;5;1;18;0;0;2;1;8;1;18;0;0;3;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Token-FixedOrder-5-0-1-2-3-4;0;1;1211;94;6;108;0;0;14;7;56;1;18;0;0;4;2;4;1;18;0;0;2;1;11;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Token-FixedOrder-2-5-3-4-0-1;0;1;1221;81;6;108;0;0;15;7;52;1;18;0;0;4;2;3;1;18;0;0;2;1;8;1;18;0;0;2;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Star;0;1;1220;62;2;36;0;0;18;2;53;1;18;0;0;8;1;0;0;0;0;0;2;0;9;1;18;0;0;8;1
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Star-FixedRoot-1;0;1;1227;49;2;36;0;0;18;2;45;1;18;0;0;8;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Star-FixedRoot-2;0;1;1218;54;2;36;0;0;18;2;46;1;18;0;0;8;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Star-FixedRoot-3;0;1;1251;61;2;36;0;0;18;2;56;1;18;0;0;8;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Star-FixedRoot-4;0;1;1259;51;2;36;0;0;18;2;46;1;18;0;0;8;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1--1;_kmet6;6;DICF-PB-Star-FixedRoot-5;0;1;1234;51;1;18;0;0;18;1;51;1;18;0;0;8;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1-3;Mono;1;Solar-Carc;0;1;433;48;1;18;0;0;0;0;48;1;18;0;0;0;0;48;1;18;0;0;0;0;48;1;18;0;0;0;0
PUZ019-1.C2i1_all_ld-1-3;Mono;1;SOLAR-Inc;0;1;423;48;1;18;0;0;0;0;48;1;18;0;0;0;0;48;1;18;0;0;0;0;48;1;18;0;0;0;0
PUZ019-1.C2i1_all_ld-1-3;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;1;1414;35;1;18;0;0;6;1;35;1;18;0;0;4;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1-3;_kmet2;2;DICF-PB-Star;0;1;1479;45;2;36;0;0;6;2;35;1;18;0;0;4;1;10;1;18;0;0;2;1;10;1;18;0;0;4;1
PUZ019-1.C2i1_all_ld-1-3;_kmet2;2;DICF-PB-Async;0;1;1496;35;1;18;0;0;3;1;35;1;18;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ019-1.C2i1_all_ld-1-3;_kmet4;4;DICF-PB-Star;0;1;1654;36;2;36;0;0;12;2;30;1;18;0;0;6;1;0;0;0;0;0;2;0;6;1;18;0;0;6;1
PUZ019-1.C2i1_all_ld-1-3;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;1;1184;48;2;36;0;0;12;2;41;1;18;0;0;6;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1-3;_kmet4;4;DICF-PB-Star-FixedRoot-2;0;1;1190;41;1;18;0;0;12;1;41;1;18;0;0;6;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ019-1.C2i1_all_ld-1-3;_kmet4;4;DICF-PB-Star-FixedRoot-3;0;1;1195;47;2;36;0;0;12;2;41;1;18;0;0;6;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0
