problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
PUZ012-1.C1i2_all_ld-1--1;_kmet4;4;DICF-PB-DICF-PB-Token-FixedOrder-0-3-2-1;0;0;600495;43;6;19;0;0;5;3;43;6;19;0;0;2;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ012-1.C1i2_all_ld-1--1;_kmet4;4;DICF-PB-DICF-PB-Token-FixedOrder-1-2-3-0;0;0;600457;48;6;19;0;0;5;3;48;6;19;0;0;2;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ012-1.C1i2_all_ld-1--1;_kmet4;4;DICF-PB-DICF-PB-Token-FixedOrder-2-3-0-1;0;0;600462;47;6;19;0;0;5;3;47;6;19;0;0;2;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ012-1.C1i2_all_ld-1--1;_kmet4;4;DICF-PB-DICF-PB-Token-FixedOrder-3-0-1-2;0;0;600457;50;6;19;0;0;5;3;50;6;19;0;0;2;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Async;0;3;600134;41536;1029434;5803368;0;0;162;1750;30530;898235;5352888;0;0;38;600;0;0;0;0;0;1;0;24;19;93;0;0;10;66
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-NewAsync;0;5;600703;231920;285905;1759323;0;0;11216;11210;139705;170603;1142462;0;0;3734;3733;0;0;0;0;0;1;0;1671;3117;18044;0;0;3734;3733
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Star;0;0;600722;8360;264132;1178482;0;0;42;792;5287;207888;1030036;0;0;19;516;0;0;0;0;0;2;0;2332;50283;131700;0;0;19;516
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-1;0;0;600756;9885;265576;1250293;0;0;44;985;5229;190563;980030;0;0;20;613;42;16;56;0;0;3;2;540;2225;7555;0;0;3;97
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-2;0;0;600678;316;250;853;0;0;34;125;159;153;530;0;0;14;44;0;0;0;0;0;2;0;4;3;12;0;0;3;3
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-3;0;0;600498;243;120;805;0;0;22;89;93;56;444;0;0;8;38;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-4;0;0;600616;2151;6432;25634;0;0;31;332;1298;4988;21395;0;0;13;159;0;0;0;0;0;2;0;611;1292;3437;0;0;3;56
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-5;0;0;600681;824;875;5355;0;0;30;184;642;799;4926;0;0;12;93;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-6;0;0;600585;4493;85372;285708;0;0;31;185;3380;83329;280640;0;0;13;109;0;0;0;0;0;2;0;0;0;0;0;0;2;0
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Star-FixedRoot-7;0;0;600664;7261;231552;906391;0;0;42;699;3512;130857;588606;0;0;19;419;0;0;0;0;0;2;0;57;1123;3621;0;0;3;73
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Token;0;0;600519;4131;129706;390332;0;0;32;540;1587;74985;166054;0;0;5;164;15;13;44;0;0;3;4;86;4815;17007;0;0;5;55
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Async;0;3;600735;31996;902274;5363249;0;0;144;1470;29965;897863;5351525;0;0;35;581;0;0;0;0;0;1;0;24;19;93;0;0;10;66
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-7-6-5-4-3-2-1-0;0;0;600548;3150;60602;299762;0;0;19;124;3044;60531;299332;0;0;3;56;3;2;7;0;0;2;2;4;3;14;0;0;2;3
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-4-5-2-1-0-3-6-7;0;0;600604;1479;9576;31144;0;0;16;75;1310;9509;30780;0;0;2;34;0;0;0;0;0;2;0;4;1;4;0;0;2;1
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-1-6-7-0-4-5-3-2;0;0;600699;4522;109319;502684;0;0;20;164;2803;95099;460981;0;0;3;54;0;0;0;0;0;2;0;2803;95099;460981;0;0;3;54
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-5-0-3-6-7-2-1-4;0;0;601094;2761;45101;126581;0;0;18;479;1997;32054;89381;0;0;3;160;3;11;54;0;0;2;9;153;6065;16578;0;0;3;82
PUZ012-1.C1i2_all_ld-1--1;_kmet8;8;DICF-PB-Token-FixedOrder-6-1-5-4-2-7-3-0;0;0;600542;1513;8025;38237;0;0;27;284;847;3974;20620;0;0;4;81;14;14;46;0;0;3;10;87;122;464;0;0;3;34
