problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
PUZ001-3_all_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-2;2;37;16078;176;2251;7469;146;43;203;10045;91;1782;5796;72;23;100;5810;19;50;153;8;0;14;447;19;172;884;39;0;41;2015
PUZ001-3_all_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-3;3;37;14415;170;1850;6285;134;23;169;7908;90;1547;5477;96;17;98;5592;13;6;19;3;0;9;96;90;1547;5477;96;0;98;5592
PUZ001-3_all_ld-1--1;_kmet5;5;DCF-PB-Par-FixedRoot-0;0;37;9621;173;2772;8843;114;56;187;9159;93;2575;8191;59;42;106;6390;14;10;31;3;0;8;211;31;111;423;37;0;39;1408
PUZ001-3_all_ld-1--1;_kmet5;5;DCF-PB-Par-FixedRoot-1;1;37;100847;64045;4038574;17883338;176;83;279;14561;63915;4035792;17874466;64;42;106;6390;17;18;51;5;0;11;312;19;131;483;38;0;40;1455
PUZ001-3_all_ld-1--1;_kmet5;5;DCF-PB-Par-FixedRoot-4;4;37;10213;156;2626;10166;106;21;143;6043;93;2504;9834;77;9;79;4128;12;10;31;3;0;8;211;93;2504;9834;77;0;79;4128
PUZ001-3_all_ld1--1;Mono;1;SOLAR-Carc;0;19;163;87;570;1645;0;0;0;0;87;570;1645;0;0;0;0;87;570;1645;0;0;0;0;87;570;1645;0;0;0;0
PUZ001-3_all_ld1--1;_kmet3;3;DCF-PB-Seq-MaxClSize;1;19;1899;88;290;860;32;11;51;1101;55;131;368;14;7;22;487;12;52;157;6;0;13;280;12;131;368;14;0;16;334
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Seq-MaxClSize;3;19;2089;121;502;1460;34;13;58;1168;46;242;660;17;7;22;524;13;6;19;2;0;8;96;13;204;660;17;0;19;380
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Seq-MaxClSize;4;19;1395;93;327;972;26;16;56;1247;24;199;613;14;6;17;395;13;10;31;1;0;6;106;18;199;613;14;0;16;334
PUZ001-3_all_ld1--1;_kmet3;3;DCF-PB-Par-MaxClSize;1;19;1741;91;291;842;32;14;55;1240;38;143;386;14;10;26;626;23;52;157;6;0;13;280;23;143;386;14;0;16;334
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Par-MaxClSize;3;19;2206;117;475;1329;34;23;69;1676;38;247;636;17;17;33;1032;23;6;19;2;0;8;96;23;172;521;17;0;19;380
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Par-MaxClSize;4;19;1390;86;208;600;26;20;62;1414;31;102;301;14;8;19;420;11;10;31;1;0;6;106;31;102;301;14;0;16;334
PUZ001-3_all_ld1--1;_kmet3;3;DCF-PB-Seq-FixedRoot-0;0;19;1899;238;7621;27306;19;31;58;2277;134;6837;25260;16;17;23;991;5;323;985;0;0;17;380;5;323;985;16;0;18;380
PUZ001-3_all_ld1--1;_kmet3;3;DCF-PB-Seq-FixedRoot-1;1;19;1787;87;290;860;32;11;51;1101;54;131;368;14;7;22;487;12;52;157;6;0;13;280;12;131;368;14;0;16;334
PUZ001-3_all_ld1--1;_kmet3;3;DCF-PB-Seq-FixedRoot-2;2;19;1578;148;1981;6311;25;18;51;1612;65;1468;5093;19;14;21;906;41;52;157;0;0;13;280;42;1468;5093;19;0;21;426
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-0;0;19;1522;146;1423;4237;24;16;51;1254;56;967;2941;16;10;18;610;25;6;19;2;0;8;96;33;967;2941;16;0;18;380
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-1;1;19;1724;131;797;2303;26;22;59;1525;67;400;1124;16;10;18;610;7;6;19;3;0;9;96;7;153;415;16;0;18;380
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-2;2;19;1841;124;626;1965;31;15;57;1272;56;321;1134;12;7;22;524;1;13;50;2;0;8;164;1;13;50;8;0;10;164
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-3;3;19;1977;118;502;1460;34;13;58;1168;43;242;660;17;7;22;524;12;6;19;2;0;8;96;12;204;660;17;0;19;380
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-0;0;19;1482;148;1428;4280;20;29;63;1987;70;832;2418;16;19;22;1089;14;10;31;0;0;6;106;15;523;1662;16;0;18;380
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-1;1;19;2088;173;2773;9307;23;42;79;2751;72;1636;5962;16;19;22;1089;4;18;51;0;0;8;173;4;242;758;16;0;18;380
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-2;2;19;2568;130;753;2264;37;37;88;2347;38;274;764;14;16;25;774;10;10;31;1;0;6;106;10;214;735;14;0;16;306
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-3;3;19;1831;111;489;1468;32;24;70;1724;35;206;652;12;13;25;774;13;10;31;1;0;6;106;13;206;652;12;0;14;276
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-4;4;19;1343;93;327;972;26;16;56;1247;25;199;613;14;6;17;395;14;10;31;1;0;6;106;18;199;613;14;0;16;334
PUZ001-3_all_ld1--1;_kmet3;3;DCF-PB-Par-FixedRoot-0;0;19;1939;259;10045;34025;19;33;61;2365;178;9508;32768;16;19;26;1079;29;76;196;0;0;17;380;29;76;196;16;0;18;380
PUZ001-3_all_ld1--1;_kmet3;3;DCF-PB-Par-FixedRoot-1;1;19;1815;92;291;842;32;14;55;1240;36;143;386;14;10;26;626;28;52;157;6;0;13;280;28;143;386;14;0;16;334
PUZ001-3_all_ld1--1;_kmet3;3;DCF-PB-Par-FixedRoot-2;2;19;1481;118;618;1517;25;18;51;1612;55;461;1061;19;14;21;906;30;52;157;0;0;13;280;30;105;299;19;0;21;426
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Par-FixedRoot-0;0;19;2503;140;1114;3335;24;28;64;2139;78;969;2881;16;22;29;1495;14;6;19;2;0;8;96;21;89;282;16;0;18;380
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Par-FixedRoot-1;1;19;2842;158;1224;3692;26;37;77;2543;93;969;2881;16;22;29;1495;12;6;19;3;0;9;96;25;124;335;16;0;18;380
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Par-FixedRoot-2;2;19;2035;132;938;3120;32;26;71;1842;50;632;2289;12;17;33;1032;6;9;42;2;0;8;168;6;9;42;9;0;11;186
PUZ001-3_all_ld1--1;_kmet4;4;DCF-PB-Par-FixedRoot-3;3;19;1906;117;475;1329;34;23;69;1676;44;247;636;17;17;33;1032;12;6;19;2;0;8;96;32;172;521;17;0;19;380
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Par-FixedRoot-0;0;19;1701;130;891;2533;20;38;75;2519;60;724;2071;16;25;30;1479;11;10;31;0;0;6;106;26;97;266;16;0;18;380
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Par-FixedRoot-1;1;19;2031;148;1628;5117;23;55;98;3478;48;724;2519;16;25;30;1479;14;18;51;0;0;8;173;22;130;362;16;0;18;380
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Par-FixedRoot-2;2;19;2921;180;2389;8446;37;69;126;4370;71;1681;6096;14;39;50;2274;16;10;31;1;0;6;106;24;289;1042;14;0;16;306
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Par-FixedRoot-3;3;19;2003;122;686;2100;32;33;82;2239;61;373;1174;12;21;35;1264;7;10;31;1;0;6;106;23;249;741;12;0;14;276
PUZ001-3_all_ld1--1;_kmet5;5;DCF-PB-Par-FixedRoot-4;4;19;1470;91;208;600;26;20;62;1414;24;102;301;14;8;19;420;12;10;31;1;0;6;106;22;102;301;14;0;16;334
PUZ001-3_man-1_ld-1--1;Mono;1;SOLAR-Carc;0;1;159;62;282;706;0;0;0;0;62;282;706;0;0;0;0;62;282;706;0;0;0;0;62;282;706;0;0;0;0
PUZ001-3_man-1_ld-1--1;_kmet3;3;DCF-PB-Seq-MaxClSize;1;1;1141;77;187;556;1;11;20;388;54;92;277;1;7;10;219;5;43;122;0;0;3;25;5;43;122;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Seq-MaxClSize;3;1;1206;111;404;1172;1;26;38;1031;46;283;742;1;20;23;834;5;6;19;0;0;3;25;5;65;258;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Seq-MaxClSize;4;1;1127;71;142;417;1;14;29;592;25;49;141;1;6;9;196;6;10;31;0;0;3;25;6;44;133;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet3;3;DCF-PB-Par-MaxClSize;1;1;1157;78;158;471;2;11;22;460;29;69;218;2;7;11;221;21;37;96;0;0;4;95;21;37;96;2;0;4;95
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Par-MaxClSize;3;1;1139;107;341;890;3;26;41;1149;47;236;594;3;20;24;836;13;6;19;0;0;5;50;20;49;124;3;0;5;141
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Par-MaxClSize;4;1;1218;76;109;309;2;14;31;664;19;34;93;2;6;10;198;11;10;31;0;0;4;84;19;34;93;2;0;4;95
PUZ001-3_man-1_ld-1--1;_kmet3;3;DCF-PB-Seq-FixedRoot-0;0;1;1170;151;2017;6338;3;38;49;2716;104;1168;4402;1;26;30;1894;2;88;242;1;0;3;25;2;88;242;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet3;3;DCF-PB-Seq-FixedRoot-1;1;1;1119;76;187;556;1;11;20;388;55;92;277;1;7;10;219;5;43;122;0;0;3;25;5;43;122;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet3;3;DCF-PB-Seq-FixedRoot-2;2;1;1119;127;1222;3259;2;30;40;2063;76;761;1694;1;26;30;1894;14;52;157;0;0;3;25;14;409;1408;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-0;0;1;1122;101;530;1534;2;14;27;819;44;284;841;1;8;12;622;15;6;19;0;0;3;25;18;284;841;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-1;1;1;1114;84;317;908;3;15;29;875;37;190;521;1;8;12;622;1;6;19;0;0;3;25;1;27;64;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-2;2;1;1126;113;397;1179;2;24;37;1070;53;283;742;1;20;23;834;1;5;15;0;0;3;25;1;5;15;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-3;3;1;1121;111;404;1172;1;26;38;1031;47;283;742;1;20;23;834;5;6;19;0;0;3;25;5;65;258;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-0;0;1;1110;93;414;1091;2;22;38;1356;35;278;710;1;14;18;960;6;10;31;0;0;3;25;7;87;238;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-1;1;1;1105;112;680;2002;3;31;48;1945;42;309;1048;1;14;18;960;3;18;49;0;0;3;25;3;54;132;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-2;2;1;1122;82;186;552;3;25;42;993;40;51;154;1;10;14;400;3;10;31;0;0;3;25;3;35;104;1;0;3;25
PUZ001-3_man-1_ld-1--1;_kmet5;5;DCF-PB-Seq-FixedRoot-3;3;1;1113;74;172;480;2;18;34;736;32;51;154;1;7;11;288;4;10;31;0;0;3;25;4;44;105;1;0;3;25
