problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
var-pathwayPb-large-div16-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-3;3;7;1099;129;1550;3668;11;6;27;586;36;442;1161;7;5;12;275;29;278;632;0;0;2;2;29;278;632;0;0;2;2
var-pathwayPb-large-div32-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-0;0;17;1959;145;4647;11417;33;17;61;1462;50;2962;7386;17;8;21;547;24;80;187;2;0;8;123;24;2962;7386;17;0;19;547
var-pathwayPb-large-div32-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-1;1;17;2389;140;3545;8845;39;18;68;1731;62;1368;3302;16;8;21;544;8;237;559;2;0;8;123;8;578;1699;16;0;18;521
var-pathwayPb-large-div32-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-2;2;17;2685;151;5361;13223;40;22;73;1817;62;2719;6602;16;11;29;797;16;80;187;4;0;13;249;16;2269;5755;16;0;18;521
var-pathwayPb-large-div32-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-3;3;17;1322;122;2653;6528;28;14;53;1169;48;2043;5103;17;6;19;547;16;80;187;2;0;8;123;34;2043;5103;17;0;19;547
var-pathwayPb-large-div32-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-0;0;17;2596;137;2528;6278;37;21;70;1894;49;1156;3026;19;12;28;861;27;80;187;2;0;8;123;29;1156;3026;19;0;21;661
var-pathwayPb-large-div32-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-1;1;17;3323;135;2495;6173;45;23;81;2329;48;1055;2506;18;12;28;861;18;237;559;2;0;8;123;39;426;1248;18;0;20;635
var-pathwayPb-large-div32-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-2;2;17;2879;153;3004;7539;43;25;81;2174;66;1678;4248;17;14;35;1100;25;80;187;4;0;13;249;28;983;2494;17;0;19;573
var-pathwayPb-large-div32-keep0_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-3;3;17;1926;121;1666;4073;31;14;57;1332;51;1086;2717;20;6;22;708;13;80;187;2;0;8;123;51;1086;2717;20;0;22;708
var-pathwayPb-large-div4-keep0_max-1_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-0;0;7;13554;3958;562558;1373280;7;121;139;3041;2434;446272;1099240;7;45;48;1085;177;35999;83194;0;0;9;137;177;39797;93019;7;0;9;137
var-pathwayPb-large-div4-keep0_max-1_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-1;1;7;15594;3511;288274;730809;17;136;164;3598;1819;169601;444953;7;56;66;1509;51;12355;27564;0;0;5;52;51;12355;27564;3;0;5;52
var-pathwayPb-large-div4-keep0_max-1_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-2;2;7;18978;5494;666930;1666007;14;133;158;3526;2447;446272;1099240;7;56;66;1509;48;10567;23987;0;0;9;169;48;10567;23987;7;0;9;169
var-pathwayPb-large-div4-keep0_max-1_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-3;3;7;7334;3368;614516;1517886;10;122;143;3299;2394;446272;1099240;7;46;56;1428;49;10563;23337;0;0;5;52;49;10563;23337;3;0;5;52
var-pathwayPb-large-div4-keep0_max-1_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-0;0;7;14518;3851;502122;1233535;10;121;143;3117;2440;446272;1099240;10;45;48;1085;94;4403;10309;0;0;12;211;131;10957;26159;10;0;12;211
var-pathwayPb-large-div4-keep0_max-1_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-1;1;7;30122;4081;387823;1021818;23;173;210;5541;2277;262070;706890;10;74;85;2352;107;5461;12180;0;0;8;126;107;5461;12180;6;0;8;126
var-pathwayPb-large-div4-keep0_max-1_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-2;2;7;28838;5872;753261;1914209;17;151;180;4443;2427;446272;1099240;10;74;85;2352;104;4429;10252;0;0;12;243;104;4429;10252;10;0;12;243
var-pathwayPb-large-div4-keep0_max-1_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-3;3;7;64342;40417;6080510;15037705;10;131;155;3638;37861;5626272;13919989;7;55;67;1765;97;3563;8167;0;0;5;52;110;3563;8167;3;0;5;52
glucolysis_max-5_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-0;0;5;1110;297;33757;86062;5;13;29;468;141;13915;34843;3;8;11;243;23;4539;11898;0;0;5;58;25;6054;15433;3;0;5;74
glucolysis_max-5_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-1;1;5;1108;282;31654;80560;5;13;29;459;193;13915;34843;2;8;11;243;28;4539;11898;0;0;4;58;32;7800;19619;2;0;4;62
glucolysis_max-5_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-2;2;5;1091;239;24791;63676;7;14;32;536;153;11783;30518;4;8;15;353;9;1688;4360;0;0;3;15;9;2071;4910;1;0;3;15
glucolysis_max-5_ld-1--1;_kmet4;4;DCF-PB-Seq-FixedRoot-3;3;5;1192;356;45614;117158;7;19;37;727;157;13915;34843;4;8;15;353;45;9249;23888;0;0;5;38;45;10667;27909;3;0;5;38
glucolysis_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-0;0;5;1101;281;26312;66512;6;13;31;496;124;13915;34843;4;8;11;243;34;1130;2727;0;0;6;60;38;2018;5054;4;0;6;100
glucolysis_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-1;1;5;1285;275;23511;59389;8;14;34;570;114;13915;34843;4;8;11;243;43;1130;2727;0;0;6;60;51;2803;6943;4;0;6;117
glucolysis_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-2;2;5;1095;239;17916;45455;7;14;34;540;84;9249;23888;4;8;16;355;33;1152;2913;0;0;3;15;56;2580;6017;1;0;3;15
glucolysis_max-5_ld-1--1;_kmet4;4;DCF-PB-Par-FixedRoot-3;3;5;1210;310;29193;73955;7;19;38;729;113;13915;34843;4;8;16;355;32;1094;2587;0;0;5;38;32;1094;2587;3;0;5;38
