problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
RNG004-3.C2i1_all_ld-1-4;Mono;1;SOLAR-Inc;0;7201;616402;610945;2944;122880;0;0;0;0;610945;2944;122880;0;0;0;0;610945;2944;122880;0;0;0;0;610945;2944;122880;0;0;0;0
RNG004-3.C2i1_all_ld-1-4;Mono;1;Solar-Carc;0;7064;608327;604713;2926;121856;0;0;0;0;604713;2926;121856;0;0;0;0;604713;2926;121856;0;0;0;0;604713;2926;121856;0;0;0;0
RNG004-3.C2i1_all_ld-1-4;Mono;1;Solar;0;6830;607343;604404;2890;119808;0;0;0;0;604404;2890;119808;0;0;0;0;604404;2890;119808;0;0;0;0;604404;2890;119808;0;0;0;0
RNG004-3.C2i1_all_ld-1-4;_kmet2;2;DICF-PB-Star;0;0;600222;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;0;600700;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C2i1_all_ld-1-4;_kmet2;2;DICF-PB-Async;0;0;600623;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C2i1_all_ld-1-4;_kmet2;2;DICF-PB-NewAsync;0;0;600597;0;0;0;0;0;3193;3191;0;0;0;0;0;2406;2405;0;0;0;0;0;787;786;0;0;0;0;0;787;786
RNG004-3.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Star;0;0;600458;1676;1080;8043;0;0;10;860;1676;1080;8043;0;0;4;860;0;0;0;0;0;2;0;0;0;0;0;0;4;0
RNG004-3.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-NewAsync;0;0;600582;39871;1080;8043;0;0;22881;22877;39871;1080;8043;0;0;6213;6212;0;0;0;0;0;4375;4374;0;0;0;0;0;6213;6212
RNG004-3.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;0;600813;3943;1940;40713;0;0;13;3440;2636;1080;32670;0;0;7;2580;0;0;0;0;0;2;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Star-FixedRoot-2;0;0;600540;1612;1080;8043;0;0;8;1720;1612;1080;8043;0;0;4;1720;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Token;0;0;600596;1284;1080;8043;0;0;7;860;1284;1080;8043;0;0;2;860;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Async;0;0;600501;1509;1080;8043;0;0;6;1720;1509;1080;8043;0;0;3;1720;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C2i1_all_ld-1-4;_kmet8;8;DICF-PB-Async;0;4;600953;1256;1200;12985;0;0;16;4260;1188;1198;12977;0;0;7;4256;0;0;0;0;0;1;0;0;0;0;0;0;1;0
