problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
RNG006-2.C1i2_all_ld-1-4;Mono;1;SOLAR-Inc;0;11886;608264;600035;954625;2349056;0;0;0;0;600035;954625;2349056;0;0;0;0;600035;954625;2349056;0;0;0;0;600035;954625;2349056;0;0;0;0
RNG006-2.C1i2_all_ld-1-4;Mono;1;Solar-Carc;0;12942;604036;600261;903115;2163712;0;0;0;0;600261;903115;2163712;0;0;0;0;600261;903115;2163712;0;0;0;0;600261;903115;2163712;0;0;0;0
RNG006-2.C1i2_all_ld-1-4;Mono;1;Solar;0;13296;603857;600169;935478;2241536;0;0;0;0;600169;935478;2241536;0;0;0;0;600169;935478;2241536;0;0;0;0;600169;935478;2241536;0;0;0;0
RNG006-2.C1i2_all_ld-1-4;_kmet2;2;DICF-PB-Star;0;0;600568;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG006-2.C1i2_all_ld-1-4;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;0;600350;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG006-2.C1i2_all_ld-1-4;_kmet2;2;DICF-PB-Async;0;0;601648;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG006-2.C1i2_all_ld-1-4;_kmet2;2;DICF-PB-NewAsync;0;0;600319;0;0;0;0;0;4647;4645;0;0;0;0;0;2910;2909;0;0;0;0;0;1737;1736;0;0;0;0;0;2910;2909
RNG006-2.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-Star;0;0;600387;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG006-2.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-NewAsync;0;0;600393;0;0;0;0;0;31050;31046;0;0;0;0;0;8575;8574;0;0;0;0;0;6975;6974;0;0;0;0;0;7348;7347
RNG006-2.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;0;600448;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
