problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1047;28;2;14;0;0;3;2;28;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1048;29;2;14;0;0;3;2;29;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1044;27;2;14;0;0;3;2;27;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;11053;33;2;14;0;0;3;2;33;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;5052;34;2;14;0;0;3;2;34;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1043;30;2;14;0;0;3;2;30;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1049;28;2;14;0;0;3;2;28;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1047;29;2;14;0;0;3;2;29;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1045;28;2;14;0;0;3;2;28;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1045;29;2;14;0;0;3;2;29;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1050;29;2;14;0;0;3;2;29;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1045;29;2;14;0;0;3;2;29;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1052;30;2;14;0;0;3;2;30;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;37055;124;2;14;0;0;3;2;124;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1048;29;2;14;0;0;3;2;29;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Async;0;2;1042;28;2;14;0;0;3;2;28;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Star;0;2;1047;31;4;25;0;0;6;4;28;2;14;0;0;4;2;3;2;11;0;0;2;2;3;2;11;0;0;4;2
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;16051;109;2;14;0;0;3;2;109;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1050;29;2;14;0;0;3;2;29;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1044;30;2;14;0;0;3;2;30;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;2;1044;28;2;14;0;0;3;2;28;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
PUZ018-1.C2i1_all_ld-1--1;_kmet2;2;DICF-PB-Async;0;2;1050;32;2;14;0;0;3;2;32;2;14;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0
