problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
test2_all_ld-1--1;Mono;1;Solar;0;0;82;49;4;13;0;0;0;0;49;4;13;0;0;0;0;49;4;13;0;0;0;0;49;4;13;0;0;0;0
test2_all_ld-1--1;Mono;1;Solar;0;0;185;58;4;13;0;0;0;0;58;4;13;0;0;0;0;58;4;13;0;0;0;0;58;4;13;0;0;0;0
test2_all_ld-1--1;Mono;1;Solar;0;0;65;51;4;13;0;0;0;0;51;4;13;0;0;0;0;51;4;13;0;0;0;0;51;4;13;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;2;312859;123;36;130;0;0;0;0;123;36;130;0;0;0;0;123;36;130;0;0;0;0;123;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;1;203;99;36;130;0;0;0;0;99;36;130;0;0;0;0;99;36;130;0;0;0;0;99;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;1;98;91;36;130;0;0;0;0;91;36;130;0;0;0;0;91;36;130;0;0;0;0;91;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;1;217;102;36;130;0;0;0;0;102;36;130;0;0;0;0;102;36;130;0;0;0;0;102;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;1;109;102;36;130;0;0;0;0;102;36;130;0;0;0;0;102;36;130;0;0;0;0;102;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;0;224;122;50;179;0;0;0;0;122;50;179;0;0;0;0;122;50;179;0;0;0;0;122;50;179;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;0;114;107;50;179;0;0;0;0;107;50;179;0;0;0;0;107;50;179;0;0;0;0;107;50;179;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;0;260;119;50;179;0;0;0;0;119;50;179;0;0;0;0;119;50;179;0;0;0;0;119;50;179;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;1;242;107;36;130;0;0;0;0;107;36;130;0;0;0;0;107;36;130;0;0;0;0;107;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;1;132627;142;36;130;0;0;0;0;142;36;130;0;0;0;0;142;36;130;0;0;0;0;142;36;130;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;0;177;61;6;20;0;0;0;0;61;6;20;0;0;0;0;61;6;20;0;0;0;0;61;6;20;0;0;0;0
testPair_all_ld-1--1;Mono;1;Solar;0;0;164;61;6;20;0;0;0;0;61;6;20;0;0;0;0;61;6;20;0;0;0;0;61;6;20;0;0;0;0
