problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,Mono,1,Solar+AC0-Carc,0,1,616633,603910,102513,206848,0,0,0,0,603910,102513,206848,0,0,0,0,603910,102513,206848,0,0,0,0,603910,102513,206848,0,0,0,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,Mono,1,Solar+AC0-Inc,0,1,613054,599122,118589,257024,0,0,0,0,599122,118589,257024,0,0,0,0,599122,118589,257024,0,0,0,0,599122,118589,257024,0,0,0,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,Mono,1,Solar+AC0-TrueNc,0,1,613408,600882,101999,205824,0,0,0,0,600882,101999,205824,0,0,0,0,600882,101999,205824,0,0,0,0,600882,101999,205824,0,0,0,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Async,0,0,600328,65,88,113,0,0,3,88,65,88,113,0,0,2,88,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star,0,0,600305,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,0,600823,100,88,113,0,0,3,88,100,88,113,0,0,2,88,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Async,0,1,600750,4308,1178,5017,0,0,15,327,2919,946,4516,0,0,4,118,206,31,84,0,0,3,50,2919,946,4516,0,0,4,107
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star,0,0,600961,108045,556088,2867474,0,0,9,847,107606,555142,2862958,0,0,4,741,0,0,0,0,0,1,0,439,946,4516,0,0,4,106
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,0,600444,188,155,328,0,0,8,118,188,155,328,0,0,4,118,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,0,600326,448,1132,4933,0,0,10,153,325,946,4516,0,0,4,70,0,0,0,0,0,2,0,325,946,4516,0,0,2,70
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,0,601009,108,77,173,0,0,8,76,80,46,89,0,0,4,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token,0,0,600287,306,946,4516,0,0,5,64,306,946,4516,0,0,2,64,0,0,0,0,0,1,0,306,946,4516,0,0,2,64
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-2+AC0-3+AC0-0,0,0,600420,140,186,417,0,0,7,24,125,155,328,0,0,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-3+AC0-0+AC0-1,0,0,600510,54,31,89,0,0,6,24,54,31,89,0,0,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-3+AC0-1+AC0-0,0,0,600517,54,31,89,0,0,6,24,54,31,89,0,0,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-0+AC0-1+AC0-2,0,0,600516,54,31,89,0,0,5,24,54,31,89,0,0,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-2+AC0-1+AC0-0,0,0,600536,73,77,173,0,0,6,26,54,46,89,0,0,2,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet6,6,DICF+AC0-PB+AC0-Async,0,1,601039,1285,1777,6878,0,0,33,1405,897,1392,5082,0,0,11,852,0,0,0,0,0,1,0,69,58,439,0,0,3,12
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet6,6,DICF+AC0-PB+AC0-Star,0,0,600293,606,1062,4024,0,0,16,133,442,946,3715,0,0,6,74,0,0,0,0,0,2,0,0,0,0,0,0,6,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Async,0,1,600433,5023,3703,18678,0,0,122,9788,3178,2188,10935,0,0,29,6435,50,54,186,0,0,4,18,3178,2188,10935,0,0,6,6435
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star,0,0,601038,3965,24345,136963,0,0,20,6552,2841,22067,125730,0,0,8,6434,0,0,0,0,0,1,0,1072,2188,10935,0,0,8,6434
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,0,600161,562,379,1924,0,0,20,319,402,257,1393,0,0,8,202,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,0,600125,5708,2299,11206,0,0,22,2251,5161,2188,10935,0,0,8,2188,0,0,0,0,0,2,0,5161,2188,10935,0,0,2,2188
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,0,600294,1269,2299,11206,0,0,22,2251,1129,2188,10935,0,0,8,2188,0,0,0,0,0,2,0,1129,2188,10935,0,0,2,2188
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,0,601049,5817,2299,11206,0,0,22,2251,5286,2188,10935,0,0,8,2188,0,0,0,0,0,2,0,5286,2188,10935,0,0,2,2188
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-4,0,0,601070,5605,2299,11206,0,0,22,2251,5015,2188,10935,0,0,8,2188,0,0,0,0,0,2,0,5015,2188,10935,0,0,2,2188
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-5,0,0,600494,1216,2299,11206,0,0,22,2251,1074,2188,10935,0,0,8,2188,0,0,0,0,0,2,0,1074,2188,10935,0,0,2,2188
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-6,0,0,600245,654,1037,4520,0,0,22,192,278,517,2203,0,0,8,121,0,0,0,0,0,2,0,278,447,2203,0,0,2,33
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-7,0,0,600509,488,813,2953,0,0,20,324,336,695,2495,0,0,8,145,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-Token+AC0-FixedOrder+AC0-7+AC0-6+AC0-5+AC0-4+AC0-3+AC0-2+AC0-1+AC0-0,0,0,601029,4293,24345,136963,0,0,20,6552,2979,22067,125730,0,0,8,6434,0,0,0,0,0,1,0,1260,2188,10935,0,0,8,6434
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token,0,0,600976,5294,2188,10935,0,0,9,2187,5294,2188,10935,0,0,2,2187,0,0,0,0,0,1,0,5294,2188,10935,0,0,2,2187
PUZ018+AC0-1.C1i2+AF8-all+AF8-ld+AC0-1+AC0ALQ-1,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-6+AC0-5+AC0-4+AC0-3+AC0-2+AC0-1+AC0-0+AC0-7,0,0,600901,131,73,202,0,0,14,28,77,68,186,0,0,2,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0
