problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
testPair_all_ld-1-2;Mono;1;Solar;0;2;32;27;4;13;0;0;0;0;27;4;13;0;0;0;0;27;4;13;0;0;0;0;27;4;13;0;0;0;0
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;6;1070;46;22;80;0;0;12;34;25;11;42;0;0;7;17;21;11;38;0;0;5;17;25;11;42;0;0;7;17
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;2;1042;28;8;29;0;0;6;12;26;4;16;0;0;3;6;2;4;13;0;0;3;6;2;4;16;0;0;3;6
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;2;1039;29;8;30;0;0;7;12;26;4;17;0;0;4;6;3;4;13;0;0;3;6;26;4;17;0;0;4;6
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;6;1038;44;22;80;0;0;12;34;27;11;42;0;0;7;17;17;11;38;0;0;5;17;27;11;42;0;0;7;17
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;2;1041;31;6;18;0;0;4;3;21;5;14;0;0;2;2;10;1;4;0;0;2;1;10;5;14;0;0;2;2
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;4;1038;31;9;26;0;0;5;5;16;8;22;0;0;3;4;15;1;4;0;0;2;1;15;1;4;0;0;2;1
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;4;1040;28;8;29;0;0;6;16;26;4;16;0;0;3;8;2;4;13;0;0;3;8;2;4;16;0;0;3;8
testPair_all_ld-1-2;Mono;1;Solar;0;24;45;40;48;180;0;0;0;0;40;48;180;0;0;0;0;40;48;180;0;0;0;0;40;48;180;0;0;0;0
testPair_all_ld-1-2;Mono;1;Solar;0;8;37;32;32;103;0;0;0;0;32;32;103;0;0;0;0;32;32;103;0;0;0;0;32;32;103;0;0;0;0
testPair_all_ld-1-2;Mono;1;Solar;0;4;41;34;32;103;0;0;0;0;34;32;103;0;0;0;0;34;32;103;0;0;0;0;34;32;103;0;0;0;0
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;3;1037;33;33;109;0;0;8;10;30;20;74;0;0;4;5;3;13;35;0;0;4;5;30;20;74;0;0;4;5
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;5;1041;42;109;291;0;0;8;17;31;79;179;0;0;4;9;11;30;112;0;0;4;8;31;30;112;0;0;4;8
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;3;1040;38;13;51;0;0;14;12;23;7;26;0;0;7;6;15;6;25;0;0;7;6;15;7;25;0;0;7;6
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;3;1043;36;13;51;0;0;14;12;18;7;26;0;0;7;6;18;6;25;0;0;7;6;18;7;25;0;0;7;6
testPair_all_ld-1-2;_kmet2;2;DICF-PB-Async;0;2;1041;38;11;43;0;0;11;9;24;6;23;0;0;6;5;14;5;20;0;0;5;4;14;6;23;0;0;5;4
