problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star,0,21,1195,233,68,274,0,0,10,68,131,45,186,0,0,6,42,102,23,88,0,0,4,26,131,23,88,0,0,6,42
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,26,1129,218,68,274,0,0,12,73,118,45,186,0,0,7,52,100,23,88,0,0,5,21,118,23,88,0,0,5,21
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-Async,0,29,1156,244,68,274,0,0,14,94,122,45,186,0,0,7,52,122,23,88,0,0,7,42,122,23,88,0,0,7,42
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet2,2,DICF+AC0-PB+AC0-NewAsync,0,8,1151,96,10,38,0,0,15,20,80,6,23,0,0,9,12,16,4,15,0,0,6,8,80,6,23,0,0,9,12
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star,0,30,1144,430,121,451,0,0,60,198,133,43,177,0,0,30,120,85,22,79,0,0,10,22,85,30,98,0,0,30,120
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-NewAsync,0,30,2147,568,70,272,0,0,163,201,252,28,115,0,0,58,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,30,1145,312,91,353,0,0,32,138,148,43,175,0,0,16,90,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,22,1202,459,89,342,0,0,32,120,181,42,172,0,0,16,66,0,0,0,0,0,2,0,0,0,0,0,0,2,0
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token,0,22,1130,430,117,434,0,0,36,173,137,44,178,0,0,10,66,67,22,81,0,0,8,26,67,26,84,0,0,9,26
PUZ008+AC0-1.C1i2+AF8-all+AF8-ld2+AC0ALQ-1,+AF8-kmet4,4,DICF+AC0-PB+AC0-Async,0,30,1144,442,97,371,0,0,73,234,172,49,194,0,0,25,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0
