problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
RNG005-2.C2i1_all_ld-1-4;Mono;1;SOLAR-Inc;0;5655;605445;599872;52141;2271232;0;0;0;0;599872;52141;2271232;0;0;0;0;599872;52141;2271232;0;0;0;0;599872;52141;2271232;0;0;0;0
RNG005-2.C2i1_all_ld-1-4;Mono;1;Solar-Carc;0;5524;603633;599815;50587;2208768;0;0;0;0;599815;50587;2208768;0;0;0;0;599815;50587;2208768;0;0;0;0;599815;50587;2208768;0;0;0;0
RNG005-2.C2i1_all_ld-1-4;Mono;1;Solar;0;5644;603858;599859;51898;2259968;0;0;0;0;599859;51898;2259968;0;0;0;0;599859;51898;2259968;0;0;0;0;599859;51898;2259968;0;0;0;0
RNG005-2.C2i1_all_ld-1-4;_kmet2;2;DICF-PB-Star;0;0;600370;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG005-2.C2i1_all_ld-1-4;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;0;600446;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG005-2.C2i1_all_ld-1-4;_kmet2;2;DICF-PB-Async;0;0;601274;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG005-2.C2i1_all_ld-1-4;_kmet2;2;DICF-PB-NewAsync;0;0;601761;0;0;0;0;0;3610;3608;0;0;0;0;0;2607;2606;0;0;0;0;0;1003;1002;0;0;0;0;0;1003;1002
RNG005-2.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Star;0;0;600459;0;0;0;0;0;9;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0
RNG005-2.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-NewAsync;0;0;600419;272878;875;11616;0;0;24168;24164;272878;875;11616;0;0;7465;7464;0;0;0;0;0;3789;3788;0;0;0;0;0;5746;5745
RNG005-2.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;0;600472;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG005-2.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Star-FixedRoot-2;0;0;600464;0;0;0;0;0;9;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG005-2.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Token;0;0;600480;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG005-2.C2i1_all_ld-1-4;_kmet4;4;DICF-PB-Async;0;0;600447;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Async;0;0;600691;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-NewAsync;0;0;600489;1133;65;603;0;0;62732;62725;963;44;464;0;0;10810;10809;0;0;0;0;0;6850;6849;0;0;0;0;0;10810;10809
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Star;0;0;600505;0;0;0;0;0;18;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Star-FixedRoot-1;0;0;600551;0;0;0;0;0;18;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Star-FixedRoot-2;0;0;600531;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Star-FixedRoot-3;0;0;600552;0;0;0;0;0;18;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Star-FixedRoot-4;0;0;600585;0;0;0;0;0;18;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Star-FixedRoot-5;0;0;600514;0;0;0;0;0;18;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Star-FixedRoot-6;0;0;600540;0;0;0;0;0;18;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Token;0;0;600544;0;0;0;0;0;9;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG005-2.C2i1_all_ld-1-4;_kmet8;7;DICF-PB-Async;0;0;600521;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
