problem,distrib,nbAg,method,root,nbConsequencesFound,total time,CPU time by SOLAR,extensions,inferences,consequences sent,clauses sents,nb Messages,total size messages,max CPU time by SOLAR,max extensions,max inferences,max consequences sent,max clauses sents,max nb Messages,max total size messages,min CPU time by SOLAR,min extensions,min inferences,min consequences sent,min clauses sents,min nb Messages,min total size messages,root+AC0-CPU time by SOLAR,root+AC0-extensions,root+AC0-inferences,root+AC0-consequences sent,root+AC0-clauses sents,root+AC0-nb Messages,root+AC0-total size messages
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-2+AC0-3+AC0-0+AC0-1,0,0,600457,12897,33145,455823,0,0,15,56,12698,32986,455138,0,0,4,26,19,7,36,0,0,3,6,12698,32986,455138,0,0,4,26
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet4,4,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-3+AC0-0+AC0-1+AC0-2,0,0,600540,12181,33145,455823,0,0,14,56,11982,32986,455138,0,0,4,26,19,7,36,0,0,3,6,11982,32986,455138,0,0,4,26
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Async,0,17,600150,4556,9822,45550,0,0,133,1330,2366,7376,34195,0,0,32,459,12,14,79,0,0,3,2,12,14,79,0,0,6,57
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-NewAsync,0,9,601071,19323,7693,1146040,0,0,16208,16206,17021,5744,1139752,0,0,5612,5612,71,17,79,0,0,57,56,71,17,83,0,0,5612,5612
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star,0,0,600414,409,666,3031,0,0,46,190,146,359,1604,0,0,20,52,0,0,0,0,0,2,0,41,53,254,0,0,20,52
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-1,0,0,600445,860,1537,7111,0,0,34,225,695,1354,6269,0,0,14,142,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-2,0,0,600504,370,666,3031,0,0,46,190,127,359,1604,0,0,20,52,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-3,0,0,600462,396,666,3040,0,0,46,190,127,359,1599,0,0,20,52,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-4,0,0,600946,377,979,3575,0,0,35,173,262,822,2743,0,0,16,145,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-5,0,0,600506,93992,563151,7360776,0,0,48,224,80371,522168,6168411,0,0,22,67,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-6,0,0,600653,947,1724,7768,0,0,34,208,681,1354,6269,0,0,14,142,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Star+AC0-FixedRoot+AC0-7,0,0,600751,162,131,665,0,0,34,83,66,52,302,0,0,14,38,0,0,0,0,0,2,0,0,0,0,0,0,2,0
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token,0,0,600669,883,3398,15856,0,0,29,49,785,3350,15649,0,0,4,23,4,2,10,0,0,3,2,5,4,20,0,0,4,4
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Async,0,17,600852,3389,9822,45550,0,0,133,1330,1859,7376,34195,0,0,32,459,12,14,79,0,0,3,2,12,14,79,0,0,6,57
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-7+AC0-6+AC0-5+AC0-4+AC0-3+AC0-2+AC0-1+AC0-0,0,0,600729,149,213,992,0,0,21,54,52,76,368,0,0,3,15,2,2,9,0,0,2,2,3,3,14,0,0,2,3
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-4+AC0-5+AC0-2+AC0-1+AC0-0+AC0-3+AC0-6+AC0-7,0,0,600576,124840,470370,11550568,0,0,31,134,124543,470106,11549171,0,0,5,66,12,9,57,0,0,3,4,124543,470106,11549171,0,0,4,66
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-1+AC0-6+AC0-7+AC0-0+AC0-4+AC0-5+AC0-3+AC0-2,0,0,600627,4791,25307,219003,0,0,35,81,4590,25137,218036,0,0,5,26,9,6,36,0,0,3,4,10,6,36,0,0,5,6
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-5+AC0-0+AC0-3+AC0-6+AC0-7+AC0-2+AC0-1+AC0-4,0,0,600748,40370,276115,2256502,0,0,22,121,40230,275957,2255753,0,0,3,61,2,1,4,0,0,2,1,2,1,4,0,0,2,1
COM003+AC0-2.C2i1+AF8-all+AF8-ld+AC0-1+AC0-4,+AF8-kmet8,8,DICF+AC0-PB+AC0-Token+AC0-FixedOrder+AC0-6+AC0-1+AC0-5+AC0-4+AC0-2+AC0-7+AC0-3+AC0-0,0,0,600508,154,116,555,0,0,24,53,69,40,198,0,0,3,19,3,3,12,0,0,3,2,24,35,153,0,0,3,19
