problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
RNG004-3.C1i2_all_ld-1--1;Mono;1;SOLAR-Inc;0;0;927138;904334;2563;5120;0;0;0;0;904334;2563;5120;0;0;0;0;904334;2563;5120;0;0;0;0;904334;2563;5120;0;0;0;0
RNG004-3.C1i2_all_ld-1--1;Mono;1;Solar-Carc;0;0;889669;868934;2553;5120;0;0;0;0;868934;2553;5120;0;0;0;0;868934;2553;5120;0;0;0;0;868934;2553;5120;0;0;0;0
RNG004-3.C1i2_all_ld-1--1;Mono;1;Solar;0;0;878929;855521;2553;5120;0;0;0;0;855521;2553;5120;0;0;0;0;855521;2553;5120;0;0;0;0;855521;2553;5120;0;0;0;0
RNG004-3.C1i2_all_ld-1--1;_kmet2;2;DICF-PB-Star;0;0;600549;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1--1;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;0;600364;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1--1;_kmet2;2;DICF-PB-Async;0;0;600420;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1--1;_kmet2;2;DICF-PB-NewAsync;0;0;600645;432074;419;12583;0;0;405;403;432074;419;12583;0;0;220;219;0;0;0;0;0;185;184;432074;419;12583;0;0;220;219
RNG004-3.C1i2_all_ld-1-4;Mono;1;SOLAR-Inc;0;47620;743055;599743;19881689;55134208;0;0;0;0;599743;19881689;55134208;0;0;0;0;599743;19881689;55134208;0;0;0;0;599743;19881689;55134208;0;0;0;0
RNG004-3.C1i2_all_ld-1-4;Mono;1;Solar-Carc;0;45322;612934;599744;19178474;51625984;0;0;0;0;599744;19178474;51625984;0;0;0;0;599744;19178474;51625984;0;0;0;0;599744;19178474;51625984;0;0;0;0
RNG004-3.C1i2_all_ld-1-4;Mono;1;Solar;0;45746;610897;599737;19312494;51979264;0;0;0;0;599737;19312494;51979264;0;0;0;0;599737;19312494;51979264;0;0;0;0;599737;19312494;51979264;0;0;0;0
RNG004-3.C1i2_all_ld-1-4;_kmet2;2;DICF-PB-Star;0;0;602220;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet2;2;DICF-PB-Star-FixedRoot-1;0;0;601935;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1-4;_kmet2;2;DICF-PB-Async;0;0;600624;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1-4;_kmet2;2;DICF-PB-NewAsync;0;0;600411;0;0;0;0;0;3454;3452;0;0;0;0;0;2089;2088;0;0;0;0;0;1365;1364;0;0;0;0;0;2089;2088
RNG004-3.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-Star;0;0;600603;0;0;0;0;0;9;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0
RNG004-3.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-NewAsync;0;0;600549;0;0;0;0;0;21192;21188;0;0;0;0;0;5776;5775;0;0;0;0;0;4396;4395;0;0;0;0;0;4396;4395
RNG004-3.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-Star-FixedRoot-1;0;0;600555;0;0;0;0;0;9;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-Star-FixedRoot-2;0;0;600775;0;0;0;0;0;9;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-Token;0;0;600599;0;0;0;0;0;7;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet4;4;DICF-PB-Async;0;0;600586;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Async;0;0;600852;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-NewAsync;0;0;600776;12446;414;4315;0;0;54799;54791;12402;392;4240;0;0;10276;10275;0;0;0;0;0;4702;4701;26;17;53;0;0;4702;4701
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Star;0;0;600783;0;0;0;0;0;21;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;8;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-1;0;0;600744;0;0;0;0;0;21;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-2;0;0;600700;0;0;0;0;0;21;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-3;0;0;600844;0;0;0;0;0;21;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-4;0;0;600722;0;0;0;0;0;21;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-5;0;0;600726;0;0;0;0;0;21;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-6;0;0;600440;0;0;0;0;0;21;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Star-FixedRoot-7;0;0;600847;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Token;0;0;600708;0;0;0;0;0;15;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Async;0;0;600727;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-7-6-5-4-3-2-1-0;0;0;600754;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-4-5-2-1-0-3-6-7;0;0;600800;0;0;0;0;0;15;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-1-6-7-0-4-5-3-2;0;0;600820;0;0;0;0;0;10;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-5-0-3-6-7-2-1-4;0;0;600751;0;0;0;0;0;12;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0
RNG004-3.C1i2_all_ld-1-4;_kmet8;8;DICF-PB-Token-FixedOrder-6-1-5-4-2-7-3-0;0;0;600822;0;0;0;0;0;13;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
